tax_id,Kingdom,Phylum,Class,Order,Family,Genus,Species,16S_rRNA_Count,metadata_NSTI,gc,EC.1.4.99.5,EC.4.1.1.5,EC.1.1.1.76,EC.3.2.1.6,EC.3.2.1.14,EC.2.6.1.86,EC.4.1.1.74,EC.3.5.99.7,EC.5.4.4.2,EC.4.2.99.21,EC.3.3.2.1,EC.1.3.1.28,EC.3.2.1.21,EC.3.2.1.20,EC.3.2.1.91,EC.1.10.3.2,EC.1.11.1.7,EC.3.2.1.52,EC.3.5.1.4,EC.3.5.1.5,EC.3.4.11.1,EC.1.3.3.11,EC.3.1.3.1,EC.3.1.3.2,EC.3.1.3.8,EC.3.1.3.26,EC.3.1.6.1,EC.1.18.6.1,EC.1.14.18.3,EC.1.14.99.39,EC.1.7.2.6,EC.1.7.1.15,EC.1.7.2.2,EC.1.7.1.4,EC.1.7.7.1,EC.1.7.2.1,EC.1.7.2.5,EC.1.7.2.4
1930274,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Roseimaritima,Roseimaritima multifibrata,1,0.024084,0.551926845,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,9,0,0,0,0,2,1,0,1,0,0,0
1930275,Bacteria,Planctomycetes,,,,,Planctomycetes bacterium K23_9,1,0.034767,0.535202086,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,9,0,0,0,0,2,1,0,1,0,0,0
1930276,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Lacipirellulaceae,Adhaeretor,Adhaeretor mobilis,1,0.062969,0.548157725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0
1930532,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomodales,Pseudomodaceae,Pseudomos,Pseudomos sp. CC6-YY-74,1,0.015540667,0.535395638,3,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,3,3,1,2,2,0,1,0,0,0,0,0,0,4,0,0,0,1,1,1
1930533,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus caviae,5,0.129633,0.528703047,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930546,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarci,Sporosarci sp. P37,1,0.016528,0.549458515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930557,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromodales,Shewanellaceae,Shewanella,Shewanella sp. FDAARGOS_354,1,0.032435429,0.545748932,0,0,0,0,0,0,0,0.857142857,1,0,0,0,0,1.714285714,0,0,0,2,1,0,3,0,2.857142857,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
1930593,Bacteria,Candidatus Omnitrophica,,,,Candidatus Vampirococcus,Candidatus Vampirococcus archaeovorus,,,0.539184953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930622,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomodaceae,Halomos,Halomos alkalicola,4,0.019027,0.560666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1930624,Archaea,Euryarchaeota,Halobacteria,trialbales,trialbaceae,trinema,trinema soli,1,0.383461,0.574728261,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0
1930667,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivivens,Marivivens niveibacter,1,0.102758,0.543041607,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930747,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Leucobacter,Leucobacter musarum,1,0.005887,0.555651424,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930763,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus caldifontis,2,0.020999,0.629830508,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1930764,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarci,Sporosarci sp. P33,1,0.0168315,0.54971057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931232,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Nocardiopsaceae,Marinitenerispora,Marinitenerispora sediminis,1,0.037459,0.594319009,0,0,0,0,2,0,0,0,2,0,2,1,4,2,1,0,0,3,2,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1931241,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomodales,Pseudomodaceae,Pseudomos,Pseudomos phragmitis,,,0.539209332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931275,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria dumasia,1,0.004504,0.543403964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931992,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Gandjariella,Gandjariella thermophila,1,0.047027,0.602910603,0,0,0,0,1,0,0,0,2,0,0,1,3,3,0,0,0,4,3,3,2,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1932,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tendae,1,0.023081667,0.590935422,0,0,0,0,3,1,0,1.166666667,0,0,0.833333333,0,6,4.166666667,1,0,0,6,2,3.333333333,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1932004,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula taiwanensis,2,0.190024,0.578411405,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1
1932360,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halorientalis,Halorientalis sp. IM1011,2,0.142999,0.589891452,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0
1932778,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter limnophilus,1,0.15982,0.518915061,0,0,0,0,0,0,0,1,0,0,0,0,10,4,0,0,0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
1933,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Streptoalloteichus,Streptoalloteichus tenebrarius,1,0.0063515,0.599307805,0,0,0,0,5,0,1,0,2,0,0,1,2,2,0,0,0,4,4,3,2,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1933220,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. B29,1,0.005227,0.517566688,0,0,0,0,1,0,0,1,0,0,0,0,4,2,0,0,0,5,0,6,0,0,2,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0
193384,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Rhodoglobus,Rhodoglobus vestalii,1,0.011512,0.542776999,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933879,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromodales,Idiomariceae,Aliidiomari,Aliidiomari sedimenti,1,0.07052,0.535353535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1933880,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter halophytocola,1,0.019939667,0.569162115,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,2,3,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1933902,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter spartanus,1,0.058926,0.604301075,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1933904,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella sp. WD16.2,,,0.545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933906,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella sp. JB15,,,0.54180602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933907,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella sp. JB63,,,0.54180602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933910,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella sp. A1379B,,,0.540468227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933912,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella sp. Raccoon60,,,0.539027182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces thermovulgaris,1,0.047249,0.599054033,0,0,0,0,2.5,1,0,1,0,0,0,0,7,4,1,0,0,5,2,5,1,0,3.5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1934254,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. M5al,3.8,0.0060094,0.541505792,0,1,1,0,1,1,1,0,3,2.6,1.2,2,3.2,2.2,0,0,0,1,2,3,2,0,0.2,3,0,1,0,2.4,0,0,0,3,0,0,0,0,0,0
193460,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sanglieri,1,0.012364,0.588791357,0,0,0,0,5,2,0,1,0,0,0,0,10,4,1,0,0,7,2,5,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
193461,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aureus,1,0.0188005,0.587889209,0,0,0,0,2,1,0,2,1,0,1,1,7,4,0,0,0,9,2,6,1,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
193462,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces niveus,1,0.0496,0.584229421,0,0,0,0,4,1,0,1,1,0,1,1,9,3,1,0,0,6,3,3,1,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1934933,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia didemni,1,0.018717,0.573593074,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,1,1,3,1,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
1935,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces violaceoruber,3.5,0.019444,0.590389406,0,0,0.5,0,4,1.25,0,1.25,0.75,0.5,0.25,0.25,6.5,4.25,0.75,0,0,7,2.5,5,1,0,3.75,0,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0
1935170,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea ceibae,1,0.02108,0.606123869,0,0,0,0,2,0,0,1,2,0,1,0,10,5,1,0,0,6,5,5,2,0,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1935204,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter,[Arcobacter] porcinus,3,0.069993,0.471362739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1935379,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Leucobacter,Leucobacter muris,1,0.002928,0.561357702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1935446,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrioles,Vibrioceae,Photobacterium,Photobacterium toruni,1,0.009971,0.531604538,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1935995,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomodales,Marinobacteraceae,Marinobacter,Marinobacter aquaticus,1,0.02264,0.55257732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1
1935996,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter,Spiribacter aquaticus,1,0.031779,0.572643515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces violaceus,2.666666667,0.030170333,0.594686028,0,0,0,0,3,1,0,1.666666667,0,0,0,0,7.333333333,5,1,0,0,6,3,5,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1936003,Bacteria,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Aerohalosphaeraceae,Aerohalosphaera,Aerohalosphaera lusita,1,0.058466,0.541855938,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936021,Bacteria,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermosulfuriphilus,Thermosulfuriphilus ammonigenes,1,0.333964,0.606001305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936061,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,Virgibacillus marseillensis,1,0.068475,0.554208754,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936063,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,Oceanobacillus senegalensis,1,0.04729,0.536749831,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936080,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. J14-2,,,0.505559189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936081,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seomhaeicola,Seomhaeicola sp. S2-3,2,0.006912,0.502789899,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1936118,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus aurantiacus,1,0.013098,0.551020408,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1936207,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ovuberis,1,0.134102,0.526866713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936991,Bacteria,Proteobacteria,Epsilonproteobacteria,utiliales,utiliaceae,Lebetimos,Lebetimos tsushimae,4,0.175431,0.573324486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1936993,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Dictyobacteraceae,Dictyobacter,Dictyobacter aurantiacus,3,0.321952,0.563991323,0,0,0,0,2,0,0,0,1,0,0,0,6,1,1,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937790,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Ancylobacter,Ancylobacter sonchi,1,0.057246,0.561063218,0,0,1,0,0,0,1,0,1,1,2,1,1,1,0,0,0,1,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1938,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces viridochromogenes,1,0.020371,0.588736351,0,0,0,0,3,1,0,1.666666667,0,0,0.333333333,0,6,4.666666667,1,0,0,6,2,4.333333333,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1938334,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. TPU 3598,1,0.003267,0.561886051,0,0,0,0,0,1,0,0,2,0,1,1,6,3,0,0,0,3,1,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0
1938339,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromodales,Alteromodaceae,Alteromos,Alteromos aestuariivivens,2,0.04941,0.531228552,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,2,1,0,2,1,4,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0
1938353,Bacteria,Firmicutes,Clostridia,Thermoaerobacterales,Thermoaerobacteraceae,Desulfothermobacter,Desulfothermobacter acidiphilus,2,0.042288,0.61223162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938555,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Virgisporangium,Virgisporangium myanmarense,1,0.020891,0.6,0,0,0,0,3,1,0,0,0,0,0,0,9,3,1,0,0,4,2,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1938558,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Kiloniellaceae,Kiloniella,Kiloniella majae,1,0.023354,0.539083558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1938559,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Soonwooa,Soonwooa purpurea,1,0.099239,0.492242595,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1938604,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Aquaspirillum,Aquaspirillum sp. LM1,1,0.002758,0.544573643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
1938605,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimos,Brevundimos sp. LM2,1,0.000151,0.544709898,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1938606,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium sp. LM6,6.4,0.0112328,0.528691944,0,0,0,0,3,0,0,0,0,0,0,0,1.6,1.6,0,0,0,1,1,3,1,0,4,1.6,1,0,0,0,0,0,0,4,0,0,0,1,1,0
1938607,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomodales,Sphingomodaceae,Sphingomos,Sphingomos sp. LM7,,,0.540829987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albireticuli,3,0.030521,0.584864813,0,0,0,0,3,1.5,0,1,0.5,0,1,1,3.5,3,0,0,0,4.5,3,3,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1940240,Bacteria,Proteobacteria,Gammaproteobacteria,,,Wohlfahrtiimos,Wohlfahrtiimos populi,2,0.087765,0.513860717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940529,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lentibacillus,Lentibacillus sediminis,3,0.048163,0.561662198,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940533,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodosalinus,Rhodosalinus sediminis,1,0.052724,0.585014409,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,3,2,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
1940610,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phreatobacteraceae,Phreatobacter,Phreatobacter stygius,1,0.011651,0.556089692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1940611,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter stalactiti,1,0.011997,0.587664588,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,2,9,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940612,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligeceae,Pigmentiphaga,Pigmentiphaga aceris,3,0.0256915,0.542092594,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.5,3,1,1,1,0,0,0,2.5,0,0,0,0,3,0,0,0,0,0,0
1940617,Bacteria,Actinobacteria,Actinomycetia,Kineosporiales,Kineosporiaceae,Angustibacter,Angustibacter speluncae,1,0.056589,0.582688248,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940690,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromodales,Idiomariceae,Idiomari,Idiomari andamanensis,1,0.014787,0.539270687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1940762,Bacteria,Cyanobacteria,,Nostocales,,,Nostocales cyanobacterium HT-58-2,,,0.54503002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940790,Bacteria,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Sedimentisphaeraceae,Sedimentisphaera,Sedimentisphaera cyanobacteriorum,3,0.0108105,0.541464317,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1941,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces badius,1,0.031351,0.585855815,0,0,0,0,8,0,0,1,0,0,0,0,10,2,0,0,0,7,3,3,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1941347,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. 275,3,0.006289,0.551125402,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,3,1,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
1941349,Bacteria,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Sedimentisphaeraceae,Sedimentisphaera,Sedimentisphaera salicampi,3,0.0158145,0.536271137,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
194196,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Alysiella,Alysiella filiformis,1,0.0053825,0.53512154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194197,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria dentiae,1,0.039217,0.546746447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces goshikiensis,1,0.0061285,0.584374297,0,0,0,0,4,2,0,1,0,0,0,1,5,4,0,0,0,5,4,5,1,0,2,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0
1943,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseoruber,2,0.040814333,0.586275428,0,0,0,0,3,1,0,2,0,0,1,1,10,4.666666667,1,0,0,6.666666667,3,5,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
194326,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Companilactobacillus,Companilactobacillus versmoldensis,3,0.008943,0.514762516,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1943576,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrioles,Cellvibrioceae,Umboniibacter,Umboniibacter caenipelagi,3,0.084989,0.541895604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
1944,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces halstedii,1,0.0229305,0.583022714,0,0,0,0,4,2,0,1,1,0,2,1,9,3,1,0,0,5,3,9,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
